X	Y
184	5
163	8
297	246
283	486
278	481
276	484
289	482
459	477
283	477
411	476
373	476
275	475
386	474
366	474
308	474
327	471
317	473
291	469
363	469
258	471
425	466
319	467
275	467
250	464
243	468
219	462
403	465
207	462
265	461
217	457
413	455
289	461
402	454
437	452
264	453
205	453
398	451
360	452
220	452
291	451
270	449
452	450
279	451
202	451
211	448
371	449
233	449
194	442
263	444
470	438
203	441
145	438
306	436
500	435
465	435
259	435
188	435
450	435
180	435
170	439
284	434
152	435
466	430
176	432
144	430
332	428
332	449
323	456
326	442
337	437
322	428
310	429
458	427
353	425
324	425
323	421
170	421
467	421
158	426
251	419
480	417
345	418
219	422
261	417
264	412
451	412
490	410
145	409
400	409
356	416
356	414
194	411
162	409
426	408
170	410
157	406
143	403
402	401
393	403
375	400
313	398
504	396
377	405
329	395
168	398
498	393
533	386
501	387
532	385
131	386
512	391
510	381
505	381
485	379
203	381
304	378
119	380
411	378
129	378
438	407
284	379
539	374
341	373
509	373
464	373
133	373
124	374
339	371
148	385
553	369
337	369
145	371
268	367
121	366
530	364
258	364
344	361
326	370
109	361
490	360
333	358
114	356
516	355
135	355
263	359
108	354
261	353
162	353
541	365
532	374
544	356
154	359
125	358
116	351
341	354
271	356
539	349
520	349
121	347
538	344
200	351
107	343
334	346
162	345
458	341
539	339
302	342
108	340
294	339
280	352
202	337
266	339
105	337
280	337
529	337
401	334
289	334
478	331
164	332
72	331
406	331
400	330
287	329
253	330
225	334
278	328
99	331
208	333
341	326
219	329
192	325
471	324
217	323
187	325
91	325
212	323
155	323
453	327
191	321
172	322
163	323
97	322
321	331
104	321
527	317
209	318
537	317
448	315
123	320
247	320
246	320
235	315
77	313
371	312
286	313
324	313
227	318
212	313
150	310
546	309
340	315
538	306
333	307
343	305
323	305
133	307
86	311
111	310
341	302
196	302
96	302
478	300
342	300
257	298
111	300
455	312
455	310
89	297
473	298
198	297
363	306
371	304
368	303
468	296
348	298
544	292
476	292
467	290
133	291
446	291
409	289
314	294
316	287
421	293
417	291
197	288
369	286
333	294
340	285
301	285
334	283
84	284
427	283
476	282
157	282
369	281
326	282
163	280
542	280
307	277
85	278
359	280
466	272
178	272
100	280
542	269
334	269
354	281
490	267
340	266
187	268
101	266
337	262
550	263
89	259
146	259
134	258
545	258
493	260
336	258
325	263
459	256
543	252
457	291
471	310
457	286
446	282
438	283
430	271
546	250
459	251
443	255
319	249
153	250
505	251
438	248
168	250
431	251
551	245
561	243
498	249
435	242
170	243
412	244
108	247
485	259
286	242
166	243
293	246
403	237
329	236
158	235
151	235
445	240
540	238
408	233
332	233
550	233
172	233
463	254
469	261
413	235
424	242
443	229
329	229
509	228
303	233
168	232
459	226
454	227
406	227
314	227
149	226
543	226
423	225
164	226
153	228
556	230
412	224
421	223
323	221
279	221
174	221
417	224
470	222
478	218
459	220
168	219
92	218
419	217
159	223
543	214
476	212
331	213
333	210
285	212
106	210
87	208
468	210
281	205
406	205
103	204
89	204
91	197
106	196
111	196
99	195
438	210
434	216
548	189
277	189
211	189
102	188
427	186
410	187
281	186
447	186
531	181
93	185
533	179
457	178
104	178
440	177
236	177
203	177
530	176
435	180
275	179
202	176
540	175
428	174
535	173
258	198
268	218
251	206
247	195
255	196
265	194
422	172
268	172
294	171
298	171
285	171
426	169
323	170
274	170
542	168
531	170
472	169
209	176
521	166
533	163
357	162
230	161
216	165
266	161
477	157
499	153
488	152
468	155
369	155
362	156
269	152
102	156
430	150
237	149
335	149
242	146
212	146
345	150
284	144
116	147
490	142
356	141
196	140
525	139
107	140
235	136
505	134
476	137
159	133
153	132
116	132
445	154
448	167
451	157
426	141
443	131
307	131
124	130
505	129
130	131
495	186
531	236
532	228
521	225
489	201
518	197
515	195
471	187
474	189
512	182
494	176
513	176
520	180
505	172
494	181
498	168
510	166
504	165
475	129
289	128
275	130
205	128
124	126
506	122
458	123
125	121
9	122
113	118
547	117
523	123
122	117
185	116
550	115
132	114
2	114
297	113
139	115
267	110
473	109
137	110
499	108
118	108
235	107
344	106
131	107
483	106
37	108
267	104
25	104
324	102
302	101
267	100
266	99
466	97
155	99
128	102
33	98
11	98
305	97
22	107
297	95
184	94
377	94
351	93
313	98
260	92
266	93
259	91
28	92
302	91
184	90
86	90
235	89
475	87
150	86
285	89
466	82
176	84
115	84
347	83
227	87
171	83
284	79
243	77
30	75
278	75
241	74
163	76
31	74
459	75
112	75
228	71
265	68
189	70
107	68
461	67
179	68
41	69
34	68
443	67
433	66
196	69
467	65
186	65
300	76
300	73
332	62
202	63
449	60
260	75
254	75
228	64
284	61
180	58
222	58
210	58
300	58
407	59
362	55
195	55
313	258
248	444
241	437
198	431
224	429
208	416
203	416
334	411
323	412
274	408
243	408
208	409
237	406
457	401
213	403
467	405
280	400
256	398
252	404
222	399
363	395
465	394
459	395
192	396
358	397
247	392
283	391
361	388
387	387
246	386
464	385
459	385
313	385
240	385
184	385
197	383
218	386
278	380
272	380
184	379
352	385
349	387
356	379
167	376
350	373
188	377
358	367
447	369
406	361
453	360
213	359
434	355
181	360
397	358
216	353
373	371
369	370
219	364
223	366
491	350
386	349
302	349
485	349
413	350
390	346
511	345
491	345
382	345
237	372
240	363
234	347
393	339
151	337
496	337
192	336
139	337
334	334
430	343
144	332
441	344
502	336
368	337
299	329
380	333
514	331
518	330
441	321
371	320
145	317
400	315
185	315
422	315
420	320
434	313
384	312
182	312
177	312
182	304
411	308
291	304
176	304
261	303
491	304
288	301
404	307
279	300
123	297
515	295
505	294
300	292
168	295
118	291
173	289
255	287
180	294
238	286
228	292
279	283
123	283
251	280
237	278
159	274
259	272
194	269
301	268
255	267
407	265
288	272
155	264
295	263
510	262
529	264
369	264
245	266
535	261
368	259
526	258
114	259
518	271
176	256
118	256
171	256
256	257
407	252
248	255
360	254
181	249
511	246
200	248
205	248
344	245
348	240
246	243
387	255
383	259
385	246
265	243
224	262
210	277
229	253
226	251
230	245
140	235
365	238
182	232
113	233
347	236
391	229
123	225
111	226
244	226
117	222
192	220
368	219
149	217
382	226
382	224
364	222
136	216
400	216
368	214
208	230
200	236
200	233
401	211
304	212
144	214
393	211
310	212
172	209
178	210
185	205
359	203
313	201
205	213
204	219
150	200
137	204
126	195
225	201
139	195
354	196
123	192
307	195
306	195
363	196
147	190
136	190
387	190
295	191
289	188
364	187
134	184
387	182
316	182
140	182
145	179
419	179
357	174
408	173
170	171
390	171
177	169
163	171
170	167
304	166
334	165
301	158
294	158
179	155
188	156
169	158
139	151
179	150
191	149
126	166
126	158
201	151
307	147
170	147
151	170
151	168
148	164
156	157
187	146
269	139
396	140
390	134
410	137
348	131
222	126
190	123
254	121
179	123
493	120
312	123
363	120
238	118
478	118
175	118
197	116
161	118
500	116
435	117
393	115
252	115
459	113
235	115
225	113
168	113
423	116
309	110
150	110
453	108
407	109
287	107
276	106
366	101
360	102
405	101
176	104
210	110
204	112
192	95
457	95
396	95
430	101
432	104
432	86
197	86
434	83
374	83
393	84
427	79
432	79
385	78
427	74
372	73
207	84
412	83
419	83
419	69
423	62
292	54
214	54
421	51
282	52
457	55
450	50
222	51
267	48
290	46
277	46
139	47
124	66
126	61
128	55
54	50
419	45
274	45
269	59
269	61
266	58
236	45
411	45
240	56
244	54
266	44
219	43
421	41
204	49
57	41
405	45
247	44
277	40
142	39
143	38
246	37
235	37
194	37
411	36
354	34
60	34
252	34
51	33
382	44
381	40
375	39
363	34
335	38
340	36
236	32
331	32
234	30
391	29
266	35
393	28
378	29
344	29
73	29
398	27
371	27
333	27
354	28
288	35
288	34
68	27
341	26
249	29
282	24
257	23
378	24
352	19
344	20
148	20
274	19
129	18
102	8
321	4
139	4
381	13
365	14
39	2
22	1
16	2
2	4
